year,our_any_turnover_enrollment_weighted_pct,our_any_turnover_unweighted_county_pct,drake_100_150_fpl_exposure_pct,difference_vs_drake_100_150_pp,absolute_difference_vs_drake_100_150_pp,drake_150_200_fpl_exposure_pct,comparison_note
2022,93.50198143479602,80.02780352177943,93.9,-0.3980185652039836,0.3980185652039836,7.8,Closest available comparison is enrollment-weighted any turnover vs Drake 100-150 FPL exposure. Drake exposure is individual/exposure-weighted; this dataset uses county-year OEP enrollment weights.
2023,72.38916004368612,69.61556276053729,67.8,4.589160043686121,4.589160043686121,9.2,Closest available comparison is enrollment-weighted any turnover vs Drake 100-150 FPL exposure. Drake exposure is individual/exposure-weighted; this dataset uses county-year OEP enrollment weights.
2024,81.22790577743677,64.61324687355257,83.8,-2.572094222563223,2.572094222563223,3.5,Closest available comparison is enrollment-weighted any turnover vs Drake 100-150 FPL exposure. Drake exposure is individual/exposure-weighted; this dataset uses county-year OEP enrollment weights.
