year,variable,missing_count,rows,missing_rate
2024,number_of_bronze_insurers,0,2315,0.0
2024,bronze_spread,0,2315,0.0
2024,market_control_measure_type,0,2315,0.0
2024,market_control_limitations,0,2315,0.0
2024,enrollment_2021_weight,4,2315,0.0017278617710583153
2024,enrollment_2021_weight_raw,2,2315,0.0008639308855291577
2024,enrollment_2021_weight_suppressed_flag,2,2315,0.0008639308855291577
2024,enrollment_2021_weight_source,2,2315,0.0008639308855291577
2024,any_zero_to_positive_turnover_nullable_when_not_constructible,29,2315,0.012526997840172787
2024,any_zero_to_positive_turnover_across_issuer_nullable_when_not_constructible,29,2315,0.012526997840172787
2024,any_zero_to_positive_turnover_within_issuer_nullable_when_not_constructible,29,2315,0.012526997840172787
2024,included_primary_sample,0,2315,0.0
2024,sample_exclusion_reason,0,2315,0.0
2024,continuous_hcgov_2022_2024,0,2315,0.0
2024,drake_supplement_etable3_exclusion_reason,0,2315,0.0
2024,drake_supplement_etable3_exclusion,0,2315,0.0
2024,included_drake_harmonized_sample,0,2315,0.0
2024,drake_table2_complete_case_core_flag,0,2315,0.0
2024,drake_table2_complete_case_all_outcomes_flag,0,2315,0.0
2024,drake_table2_complete_case_missing_reason,0,2315,0.0
2024,source_file_references,0,2315,0.0
