county_fips,rank,previous_plan_id,previous_issuer_id,prior_plan_marketing_name,current_plan_id,current_issuer_final,current_metal_level_plan_panel,prior_gross_premium,current_gross_premium,prior_ehb_percent,current_ehb_percent,prior_non_ehb_residual,current_non_ehb_residual,crosswalk_level,crosswalk_reason_or_type,current_plan_lookup_rule,prior_net_current_ehb_all_states,current_net_current_ehb_all_states,prior_zero_current_ehb_all_states,current_positive_current_ehb_all_states,zero_to_positive_current_ehb_all_states,across_issuer_current_ehb_all_states,prior_net_gross_only,current_net_gross_only,prior_zero_gross_only,current_positive_gross_only,zero_to_positive_gross_only,across_issuer_gross_only,prior_net_ehb_named_states_only,current_net_ehb_named_states_only,prior_zero_ehb_named_states_only,current_positive_ehb_named_states_only,zero_to_positive_ehb_named_states_only,across_issuer_ehb_named_states_only,prior_net_ehb_only_when_ehb_percent_less_than_100,current_net_ehb_only_when_ehb_percent_less_than_100,prior_zero_ehb_only_when_ehb_percent_less_than_100,current_positive_ehb_only_when_ehb_percent_less_than_100,zero_to_positive_ehb_only_when_ehb_percent_less_than_100,across_issuer_ehb_only_when_ehb_percent_less_than_100,prior_net_ehb_missing_as_missing,current_net_ehb_missing_as_missing,prior_zero_ehb_missing_as_missing,current_positive_ehb_missing_as_missing,zero_to_positive_ehb_missing_as_missing,across_issuer_ehb_missing_as_missing,prior_net_rounded_to_dollars_zero,current_net_rounded_to_dollars_zero,prior_zero_rounded_to_dollars_zero,current_positive_rounded_to_dollars_zero,zero_to_positive_rounded_to_dollars_zero,across_issuer_rounded_to_dollars_zero,prior_net_cent_threshold_zero,current_net_cent_threshold_zero,prior_zero_cent_threshold_zero,current_positive_cent_threshold_zero,zero_to_positive_cent_threshold_zero,across_issuer_cent_threshold_zero,prior_net_strict_zero,current_net_strict_zero,prior_zero_strict_zero,current_positive_strict_zero,zero_to_positive_strict_zero,across_issuer_strict_zero,prior_net_one_dollar_threshold,current_net_one_dollar_threshold,prior_zero_one_dollar_threshold,current_positive_one_dollar_threshold,zero_to_positive_one_dollar_threshold,across_issuer_one_dollar_threshold
20007,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,512.65,504.46,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True
20009,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,466.86,479.15,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True
20011,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,448.58,459.69,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True
20013,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,504.5,496.67,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True
20015,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,465.83,483.41,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True
20017,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,465.83,483.41,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True
20019,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,465.83,483.41,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True
20021,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,448.58,459.69,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True
20023,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,466.86,479.15,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True
20025,second_lowest,18558KS0400008,18558,BlueCare EPO Simple Silver HDHP,18558KS0400008,18558,Silver,557.43,603.11,100.0,100.0,0.0,0.0,0,0,silver_panel,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False
20027,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,488.23,483.5,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True
20029,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,488.23,483.5,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True
20031,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,504.5,496.67,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True
20033,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,512.65,504.46,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True
20035,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,465.83,483.41,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True
20037,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,448.58,459.69,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True
20039,second_lowest,18558KS0400008,18558,BlueCare EPO Simple Silver HDHP,18558KS0400008,18558,Silver,595.4,644.19,100.0,100.0,0.0,0.0,0,0,silver_panel,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False
20041,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,488.23,483.5,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True
20043,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,504.5,496.67,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True
20045,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,504.5,496.67,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True
20047,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,512.65,504.46,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True
20049,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,465.83,483.41,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True
20051,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,466.86,479.15,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True
20053,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,488.23,483.5,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True
20055,second_lowest,18558KS0400008,18558,BlueCare EPO Simple Silver HDHP,18558KS0400008,18558,Silver,557.43,603.11,100.0,100.0,0.0,0.0,0,0,silver_panel,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False
20057,second_lowest,18558KS0400008,18558,BlueCare EPO Simple Silver HDHP,18558KS0400008,18558,Silver,557.43,603.11,100.0,100.0,0.0,0.0,0,0,silver_panel,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False
20059,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,504.5,496.67,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True
20061,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,488.23,483.5,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True
20063,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,466.86,479.15,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True
20065,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,466.86,479.15,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True
20067,second_lowest,18558KS0400008,18558,BlueCare EPO Simple Silver HDHP,18558KS0400008,18558,Silver,557.43,603.11,100.0,100.0,0.0,0.0,0,0,silver_panel,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False
20069,second_lowest,18558KS0400008,18558,BlueCare EPO Simple Silver HDHP,18558KS0400008,18558,Silver,557.43,603.11,100.0,100.0,0.0,0.0,0,0,silver_panel,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False
20071,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,466.86,479.15,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True,0.0,29.22999999999996,True,True,True,True
20073,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,465.83,483.41,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True
20075,second_lowest,18558KS0400008,18558,BlueCare EPO Simple Silver HDHP,18558KS0400008,18558,Silver,557.43,603.11,100.0,100.0,0.0,0.0,0,0,silver_panel,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False
20077,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,465.83,483.41,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True
20079,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,465.83,483.41,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True
20081,second_lowest,18558KS0400008,18558,BlueCare EPO Simple Silver HDHP,18558KS0400008,18558,Silver,557.43,603.11,100.0,100.0,0.0,0.0,0,0,silver_panel,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False
20083,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,512.65,504.46,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True
20085,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,504.5,496.67,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True
20087,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,504.5,496.67,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True,0.0,30.29000000000002,True,True,True,True
20089,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,488.23,483.5,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True,0.0,29.49000000000001,True,True,True,True
20091,second_lowest,80065KS0010022,80065,Ambetter Balanced Care 12 (2021),34368KS0110012,34368,Silver,458.96,446.63,100.0,100.0,0.0,0.0,2,6,silver_panel,0.0,22.189999999999998,True,True,True,True,0.0,22.189999999999998,True,True,True,True,0.0,22.189999999999998,True,True,True,True,0.0,22.189999999999998,True,True,True,True,0.0,22.189999999999998,True,True,True,True,0.0,22.189999999999998,True,True,True,True,0.0,22.189999999999998,True,True,True,True,0.0,22.189999999999998,True,True,True,True,0.0,22.189999999999998,True,True,True,True
20093,second_lowest,18558KS0400008,18558,BlueCare EPO Simple Silver HDHP,18558KS0400008,18558,Silver,557.43,603.11,100.0,100.0,0.0,0.0,0,0,silver_panel,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False,0.0,1.3500000000000227,True,True,True,False
20095,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,465.83,483.41,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True,0.0,33.670000000000016,True,True,True,True
20097,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,512.65,504.46,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True,0.0,30.779999999999973,True,True,True,True
20099,second_lowest,80065KS0010009,80065,Ambetter Balanced Care 11 (2021),34368KS0110009,34368,Silver,448.58,459.69,100.0,100.0,0.0,0.0,1,6,silver_panel,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True,0.0,28.04000000000002,True,True,True,True
20101,second_lowest,18558KS0400008,18558,BlueCare EPO Simple Silver HDHP,18558KS0400008,18558,Silver,595.4,644.19,100.0,100.0,0.0,0.0,0,0,silver_panel,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False,0.0,194.27000000000004,True,True,True,False
