source_group,year,file_type,source_page_url,direct_download_url,local_path,file_format,http_status,download_success,file_size_bytes,checksum_sha256,date_downloaded,notes,container_member,column_name,rows,missing_count,suppressed_like_count,nonmissing_count,missing_rate
oep_puf,2022,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-county-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-county-level-public-use-file.zip,zip,200,True,1771025,02f8c41e014e49bf72273e9a0736da9df5c64f84920a8103b31b9fef6e8c1972,2026-05-26T16:38:40+00:00,Discovered from official CMS OEP PUF page.,2022 OEP County-Level Public Use File.csv,Cnsmr_Prm_Aftr_APTC_LTEQ10,2449,0,27,2422,0.011024908125765618
oep_puf,2022,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-county-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-county-level-public-use-file.zip,zip,200,True,1771025,02f8c41e014e49bf72273e9a0736da9df5c64f84920a8103b31b9fef6e8c1972,2026-05-26T16:38:40+00:00,Discovered from official CMS OEP PUF page.,2022 OEP County-Level Public Use File.csv,Cnsmr_Wth_APTC_CSR,2449,0,355,2094,0.1449571253572887
oep_puf,2022,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-county-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-county-level-public-use-file.zip,zip,200,True,1771025,02f8c41e014e49bf72273e9a0736da9df5c64f84920a8103b31b9fef6e8c1972,2026-05-26T16:38:40+00:00,Discovered from official CMS OEP PUF page.,2022 OEP County-Level Public Use File.csv,APTC_Cnsmr,2449,0,364,2085,0.1486320947325439
oep_puf,2022,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-county-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-county-level-public-use-file.zip,zip,200,True,1771025,02f8c41e014e49bf72273e9a0736da9df5c64f84920a8103b31b9fef6e8c1972,2026-05-26T16:38:40+00:00,Discovered from official CMS OEP PUF page.,2022 OEP County-Level Public Use File.csv,APTC_Cnsmr_Avg_APTC,2449,0,364,2085,0.1486320947325439
oep_puf,2022,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-county-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-county-level-public-use-file.zip,zip,200,True,1771025,02f8c41e014e49bf72273e9a0736da9df5c64f84920a8103b31b9fef6e8c1972,2026-05-26T16:38:40+00:00,Discovered from official CMS OEP PUF page.,2022 OEP County-Level Public Use File.csv,APTC_Cnsmr_Avg_Prm_Aftr_APTC,2449,0,364,2085,0.1486320947325439
oep_puf,2022,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-county-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-county-level-public-use-file.zip,zip,200,True,1771025,02f8c41e014e49bf72273e9a0736da9df5c64f84920a8103b31b9fef6e8c1972,2026-05-26T16:38:40+00:00,Discovered from official CMS OEP PUF page.,2022 OEP County-Level Public Use File.csv,FPL_LT100,2449,0,1330,1119,0.5430788076766027
oep_puf,2022,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-county-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-county-level-public-use-file.zip,zip,200,True,1771025,02f8c41e014e49bf72273e9a0736da9df5c64f84920a8103b31b9fef6e8c1972,2026-05-26T16:38:40+00:00,Discovered from official CMS OEP PUF page.,2022 OEP County-Level Public Use File.csv,FPL_100_138,2449,0,504,1945,0.20579828501429154
oep_puf,2022,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-county-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-county-level-public-use-file.zip,zip,200,True,1771025,02f8c41e014e49bf72273e9a0736da9df5c64f84920a8103b31b9fef6e8c1972,2026-05-26T16:38:40+00:00,Discovered from official CMS OEP PUF page.,2022 OEP County-Level Public Use File.csv,FPL_100_150,2449,0,118,2331,0.04818293180890159
oep_puf,2022,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-county-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-county-level-public-use-file.zip,zip,200,True,1771025,02f8c41e014e49bf72273e9a0736da9df5c64f84920a8103b31b9fef6e8c1972,2026-05-26T16:38:40+00:00,Discovered from official CMS OEP PUF page.,2022 OEP County-Level Public Use File.csv,FPL_150_200,2449,0,33,2416,0.01347488770926909
oep_puf,2022,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-county-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-county-level-public-use-file.zip,zip,200,True,1771025,02f8c41e014e49bf72273e9a0736da9df5c64f84920a8103b31b9fef6e8c1972,2026-05-26T16:38:40+00:00,Discovered from official CMS OEP PUF page.,2022 OEP County-Level Public Use File.csv,FPL_200_250,2449,0,55,2394,0.022458146182115148
oep_puf,2022,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-county-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-county-level-public-use-file.zip,zip,200,True,1771025,02f8c41e014e49bf72273e9a0736da9df5c64f84920a8103b31b9fef6e8c1972,2026-05-26T16:38:40+00:00,Discovered from official CMS OEP PUF page.,2022 OEP County-Level Public Use File.csv,FPL_250_300,2449,0,116,2333,0.04736627194773377
oep_puf,2022,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-county-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-county-level-public-use-file.zip,zip,200,True,1771025,02f8c41e014e49bf72273e9a0736da9df5c64f84920a8103b31b9fef6e8c1972,2026-05-26T16:38:40+00:00,Discovered from official CMS OEP PUF page.,2022 OEP County-Level Public Use File.csv,FPL_300_400,2449,0,111,2338,0.04532462229481421
oep_puf,2022,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-county-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-county-level-public-use-file.zip,zip,200,True,1771025,02f8c41e014e49bf72273e9a0736da9df5c64f84920a8103b31b9fef6e8c1972,2026-05-26T16:38:40+00:00,Discovered from official CMS OEP PUF page.,2022 OEP County-Level Public Use File.csv,FPL_GT400,2449,0,356,2093,0.1453654552878726
oep_puf,2022,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2022-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2022-oep-county-level-public-use-file.zip,data\raw\oep_puf\2022\2022-oep-county-level-public-use-file.zip,zip,200,True,1771025,02f8c41e014e49bf72273e9a0736da9df5c64f84920a8103b31b9fef6e8c1972,2026-05-26T16:38:40+00:00,Discovered from official CMS OEP PUF page.,2022 OEP County-Level Public Use File.csv,FPL_OTHR,2449,0,1270,1179,0.518579011841568
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,State_Abrvtn,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,Cnsmr,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,New_Cnsmr,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,Tot_Renrl,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,Actv_Renrl,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,Auto_Renrl,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,Actv_Renrl_Sw,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,Actv_Renrl_Nsw,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,Avg_Prm,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,Avg_Prm_Aftr_APTC,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,Cnsmr_Prm_Aftr_APTC_LTEQ10,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,Cnsmr_Wth_APTC_CSR,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,APTC_Cnsmr,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,APTC_Cnsmr_Avg_APTC,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,APTC_Cnsmr_Avg_Prm_Aftr_APTC,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,FPL_LT100,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,FPL_100_138,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,FPL_100_150,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,FPL_150_200,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,FPL_200_250,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,FPL_250_300,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,FPL_300_400,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,FPL_400_500,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,FPL_GT500,54,0,0,54,0.0
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Discovered from official CMS OEP PUF page.,2023 OEP State-Level Public Use File.csv,FPL_OTHR,54,0,0,54,0.0
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Discovered from official CMS OEP PUF page.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.csv",State_Abrvtn,324,0,0,324,0.0
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Discovered from official CMS OEP PUF page.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.csv",Metal_Lvl,324,0,0,324,0.0
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Discovered from official CMS OEP PUF page.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.csv",Cnsmr,324,0,0,324,0.0
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Discovered from official CMS OEP PUF page.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.csv",Avg_Prm,324,0,0,324,0.0
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Discovered from official CMS OEP PUF page.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.csv",Avg_Prm_Aftr_APTC,324,0,0,324,0.0
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Discovered from official CMS OEP PUF page.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.csv",Cnsmr_Prm_Aftr_APTC_LTEQ10,324,0,0,324,0.0
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Discovered from official CMS OEP PUF page.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.csv",Cnsmr_Wth_APTC_CSR,324,0,0,324,0.0
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Discovered from official CMS OEP PUF page.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.csv",APTC_Cnsmr,324,0,0,324,0.0
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Discovered from official CMS OEP PUF page.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.csv",APTC_Cnsmr_Avg_APTC,324,0,0,324,0.0
