year,measure,measure_label,our_value,drake_value,difference,absolute_difference,percent_difference,weighting_used,denominator_used,closest_to_drake_table1,likely_reason_for_difference
2022,active_stay_pct_enrollment,Active stay with previous/crosswalked plan as percent of enrollment,24.006809470334726,24.0,0.006809470334726342,0.006809470334726342,0.028372793061359758,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
2022,active_stay_pct_enrollment,Active stay with previous/crosswalked plan as percent of enrollment,24.16928653530907,24.0,0.16928653530906956,0.16928653530906956,0.7053605637877898,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2022,active_switch_pct_enrollment,Active switch as percent of enrollment,22.12021310622887,31.5,-9.37978689377113,9.37978689377113,-29.77710125006708,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2022,active_switch_pct_enrollment,Active switch as percent of enrollment,31.395531272113512,31.5,-0.10446872788648776,0.10446872788648776,-0.33164675519519926,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
2022,active_switch_pct_enrollment,Active switch as percent of enrollment,31.3534778159594,31.5,-0.1465221840405988,0.1465221840405988,-0.46514979060507555,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2022,automatic_pct_reenrollment,Automatic/passive as percent of total reenrollment,32.78337573192427,27.7,5.083375731924267,5.083375731924267,18.351536938354755,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2022,automatic_pct_reenrollment,Automatic/passive as percent of total reenrollment,27.741445973039053,27.7,0.041445973039053285,0.041445973039053285,0.14962445140452452,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2022,automatic_pct_reenrollment,Automatic/passive as percent of total reenrollment,27.752980914485093,27.7,0.05298091448509368,0.05298091448509368,0.19126683929636706,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
2022,active_pct_reenrollment,Active as percent of total reenrollment,67.21662426807575,72.3,-5.083375731924249,5.083375731924249,-7.0309484535605105,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2022,active_pct_reenrollment,Active as percent of total reenrollment,72.25855402696094,72.3,-0.04144597303906039,0.04144597303906039,-0.05732499728777371,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2022,active_pct_reenrollment,Active as percent of total reenrollment,72.2470190855149,72.3,-0.052980914485090125,0.052980914485090125,-0.073279273146736,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
2022,active_stay_pct_reenrollment,Active stay as percent of total reenrollment,38.75857953491684,31.1,7.658579534916839,7.658579534916839,24.625657668542893,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2022,active_stay_pct_reenrollment,Active stay as percent of total reenrollment,31.168014164793885,31.1,0.06801416479388323,0.06801416479388323,0.21869506364592678,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2022,active_stay_pct_reenrollment,Active stay as percent of total reenrollment,31.307838303805163,31.1,0.20783830380516122,0.20783830380516122,0.6682903659329943,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
2022,active_switch_pct_reenrollment,Active switch as percent of total reenrollment,28.570559148580138,41.2,-12.629440851419865,12.629440851419865,-30.65398264907734,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2022,active_switch_pct_reenrollment,Active switch as percent of total reenrollment,41.095093547619456,41.2,-0.10490645238054697,0.10490645238054697,-0.25462731160326935,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2022,active_switch_pct_reenrollment,Active switch as percent of total reenrollment,40.943642167193964,41.2,-0.25635783280603874,0.25635783280603874,-0.6222277495292202,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
2023,overall_reenrollment_pct_enrollment,Overall reenrollment as percent of enrollment,76.85134670701434,75.3,1.5513467070143463,1.5513467070143463,2.0602213904572992,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,overall_reenrollment_pct_enrollment,Overall reenrollment as percent of enrollment,75.33371546183312,75.3,0.03371546183312546,0.03371546183312546,0.044774849711986,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
2023,overall_reenrollment_pct_enrollment,Overall reenrollment as percent of enrollment,75.61790758285596,75.3,0.3179075828559661,0.3179075828559661,0.4221880250411237,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,automatic_pct_enrollment,Automatic/passive reenrollment as percent of enrollment,25.714187605442522,20.8,4.914187605442521,4.914187605442521,23.625901949242888,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,automatic_pct_enrollment,Automatic/passive reenrollment as percent of enrollment,20.807368280201647,20.8,0.007368280201646371,0.007368280201646371,0.03542442404637679,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
2023,automatic_pct_enrollment,Automatic/passive reenrollment as percent of enrollment,20.888282206623217,20.8,0.08828220662321584,0.08828220662321584,0.4244336856885377,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,active_pct_enrollment,Active reenrollment as percent of enrollment,51.14819948374315,54.6,-3.451800516256853,3.451800516256853,-6.321978967503393,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,active_pct_enrollment,Active reenrollment as percent of enrollment,54.52635508863744,54.6,-0.0736449113625639,0.0736449113625639,-0.13488079004132583,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
2023,active_pct_enrollment,Active reenrollment as percent of enrollment,54.72960040721486,54.6,0.1296004072148591,0.1296004072148591,0.2373633831773976,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,active_stay_pct_enrollment,Active stay with previous/crosswalked plan as percent of enrollment,26.851475576104882,23.2,3.6514755761048825,3.6514755761048825,15.739118862521046,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,active_stay_pct_enrollment,Active stay with previous/crosswalked plan as percent of enrollment,23.1303125532027,23.2,-0.06968744679729966,0.06968744679729966,-0.3003769258504296,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
2023,active_stay_pct_enrollment,Active stay with previous/crosswalked plan as percent of enrollment,23.45449506231185,23.2,0.25449506231185026,0.25449506231185026,1.096961475482113,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,active_switch_pct_enrollment,Active switch as percent of enrollment,24.310316736837542,31.4,-7.089683263162456,7.089683263162456,-22.57860911835177,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,active_switch_pct_enrollment,Active switch as percent of enrollment,31.39633622837177,31.4,-0.0036637716282292843,0.0036637716282292843,-0.011668062510284346,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
2023,active_switch_pct_enrollment,Active switch as percent of enrollment,31.275374708611007,31.4,-0.12462529138899114,0.12462529138899114,-0.3968958324490164,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,automatic_pct_reenrollment,Automatic/passive as percent of total reenrollment,33.57047166652119,27.6,5.970471666521192,5.970471666521192,21.63214371927968,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,automatic_pct_reenrollment,Automatic/passive as percent of total reenrollment,27.617257328774624,27.6,0.017257328774622493,0.017257328774622493,0.06252655353124091,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,automatic_pct_reenrollment,Automatic/passive as percent of total reenrollment,27.620257369103268,27.6,0.020257369103266143,0.020257369103266143,0.07339626486690631,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
2023,active_pct_reenrollment,Active as percent of total reenrollment,66.4295283334788,72.4,-5.970471666521206,5.970471666521206,-8.246507826686749,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,active_pct_reenrollment,Active as percent of total reenrollment,72.38274267122536,72.4,-0.017257328774647362,0.017257328774647362,-0.023836089467744973,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,active_pct_reenrollment,Active as percent of total reenrollment,72.37974263089674,72.4,-0.02025736910326259,0.02025736910326259,-0.027979791579091976,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
2023,active_stay_pct_reenrollment,Active stay as percent of total reenrollment,34.55738880337769,30.4,4.1573888033776925,4.1573888033776925,13.67562106374241,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,active_stay_pct_reenrollment,Active stay as percent of total reenrollment,30.383567752284552,30.4,-0.01643224771544638,0.01643224771544638,-0.05405344643238941,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,active_stay_pct_reenrollment,Active stay as percent of total reenrollment,30.703800866089665,30.4,0.3038008660896665,0.3038008660896665,0.999344954242324,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
2023,active_switch_pct_reenrollment,Active switch as percent of total reenrollment,31.882339159561766,42.0,-10.117660840438234,10.117660840438234,-24.08966866771008,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,active_switch_pct_reenrollment,Active switch as percent of total reenrollment,41.99959709503625,42.0,-0.00040290496374950635,0.00040290496374950635,-0.0009592975327369199,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2023,active_switch_pct_reenrollment,Active switch as percent of total reenrollment,41.67634368378852,42.0,-0.3236563162114834,0.3236563162114834,-0.7706102766940081,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
2024,overall_reenrollment_pct_enrollment,Overall reenrollment as percent of enrollment,74.7820548890841,74.1,0.6820548890840996,0.6820548890840996,0.9204519420838051,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,overall_reenrollment_pct_enrollment,Overall reenrollment as percent of enrollment,74.14385007980881,74.1,0.04385007980881994,0.04385007980881994,0.059176895828367,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
2024,overall_reenrollment_pct_enrollment,Overall reenrollment as percent of enrollment,74.36359528352362,74.1,0.26359528352362815,0.26359528352362815,0.3557291275622512,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,automatic_pct_enrollment,Automatic/passive reenrollment as percent of enrollment,25.287298750689512,22.1,3.1872987506895107,3.1872987506895107,14.422166292712719,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,automatic_pct_enrollment,Automatic/passive reenrollment as percent of enrollment,22.144163877323713,22.1,0.04416387732371163,0.04416387732371163,0.1998365489760707,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
2024,automatic_pct_enrollment,Automatic/passive reenrollment as percent of enrollment,22.111918556624797,22.1,0.011918556624795684,0.011918556624795684,0.05393012047418862,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,active_pct_enrollment,Active reenrollment as percent of enrollment,49.490868381196016,52.0,-2.509131618803984,2.509131618803984,-4.825253113084585,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,active_pct_enrollment,Active reenrollment as percent of enrollment,51.99953105452416,52.0,-0.0004689454758377565,0.0004689454758377565,-0.0009018182227649163,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
2024,active_pct_enrollment,Active reenrollment as percent of enrollment,52.251508764377455,52.0,0.25150876437745495,0.25150876437745495,0.4836707007258749,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,active_stay_pct_enrollment,Active stay with previous/crosswalked plan as percent of enrollment,25.715209821297275,23.3,2.4152098212972746,2.4152098212972746,10.365707387541951,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,active_stay_pct_enrollment,Active stay with previous/crosswalked plan as percent of enrollment,23.321116731511147,23.3,0.021116731511146014,0.021116731511146014,0.09062974897487559,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
2024,active_stay_pct_enrollment,Active stay with previous/crosswalked plan as percent of enrollment,23.53041525874836,23.3,0.23041525874835855,0.23041525874835855,0.9889066899071183,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,active_switch_pct_enrollment,Active switch as percent of enrollment,23.779921770105652,28.7,-4.920078229894347,4.920078229894347,-17.143129720886225,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,active_switch_pct_enrollment,Active switch as percent of enrollment,28.67851995321687,28.7,-0.02148004678312887,0.02148004678312887,-0.07484336858233055,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
2024,active_switch_pct_enrollment,Active switch as percent of enrollment,28.721215404747614,28.7,0.02121540474761474,0.02121540474761474,0.07392127089761234,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,automatic_pct_reenrollment,Automatic/passive as percent of total reenrollment,33.98736906438742,30.0,3.9873690643874227,3.9873690643874227,13.291230214624742,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,automatic_pct_reenrollment,Automatic/passive as percent of total reenrollment,30.006254463378873,30.0,0.006254463378873254,0.006254463378873254,0.020848211262910848,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,automatic_pct_reenrollment,Automatic/passive as percent of total reenrollment,29.86655021398435,30.0,-0.1334497860156496,0.1334497860156496,-0.4448326200521654,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
2024,active_pct_reenrollment,Active as percent of total reenrollment,66.01263093561258,70.0,-3.9873690643874227,3.9873690643874227,-5.696241520553461,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,active_pct_reenrollment,Active as percent of total reenrollment,69.99374553662113,70.0,-0.0062544633788661486,0.0062544633788661486,-0.008934947684094498,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,active_pct_reenrollment,Active as percent of total reenrollment,70.13344978601566,70.0,0.13344978601566027,0.13344978601566027,0.19064255145094325,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
2024,active_stay_pct_reenrollment,Active stay as percent of total reenrollment,34.071438903462514,31.3,2.7714389034625135,2.7714389034625135,8.854437391254038,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,active_stay_pct_reenrollment,Active stay as percent of total reenrollment,31.26882415023089,31.3,-0.031175849769109476,0.031175849769109476,-0.09960335389491845,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,active_stay_pct_reenrollment,Active stay as percent of total reenrollment,31.454021441944104,31.3,0.15402144194410283,0.15402144194410283,0.4920812841664627,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
2024,active_switch_pct_reenrollment,Active switch as percent of total reenrollment,31.947696767027388,38.7,-6.752303232972615,6.752303232972615,-17.447811971505462,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,active_switch_pct_reenrollment,Active switch as percent of total reenrollment,38.72520188860403,38.7,0.025201888604030387,0.025201888604030387,0.06512115918354106,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
2024,active_switch_pct_reenrollment,Active switch as percent of total reenrollment,38.679742137427844,38.7,-0.020257862572158558,0.020257862572158558,-0.05234589811927275,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
total,overall_reenrollment_pct_enrollment,Overall reenrollment as percent of enrollment,76.4600866854434,75.2,1.2600866854433974,1.2600866854433974,1.675647188089624,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,overall_reenrollment_pct_enrollment,Overall reenrollment as percent of enrollment,75.17293048668292,75.2,-0.027069513317087512,0.027069513317087512,-0.03599669324080786,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
total,overall_reenrollment_pct_enrollment,Overall reenrollment as percent of enrollment,75.4167334900555,75.2,0.21673349005550335,0.21673349005550335,0.288209428265297,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,automatic_pct_enrollment,Automatic/passive reenrollment as percent of enrollment,25.489126387633203,21.5,3.9891263876332026,3.9891263876332026,18.554076221549778,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,automatic_pct_enrollment,Automatic/passive reenrollment as percent of enrollment,21.504428057213424,21.5,0.004428057213424097,0.004428057213424097,0.02059561494615859,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
total,automatic_pct_enrollment,Automatic/passive reenrollment as percent of enrollment,21.52685343341074,21.5,0.026853433410739314,0.026853433410739314,0.12489969028250843,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,active_pct_enrollment,Active reenrollment as percent of enrollment,50.9775590149461,53.7,-2.7224409850539004,2.7224409850539004,-5.069722504755866,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,active_pct_enrollment,Active reenrollment as percent of enrollment,53.66842821209592,53.7,-0.03157178790408466,0.03157178790408466,-0.05879290112492488,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
total,active_pct_enrollment,Active reenrollment as percent of enrollment,53.889771427014665,53.7,0.1897714270146622,0.1897714270146622,0.3533918566381047,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,active_stay_pct_enrollment,Active stay with previous/crosswalked plan as percent of enrollment,27.606635826729203,23.4,4.2066358267292046,4.2066358267292046,17.977076182603437,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,active_stay_pct_enrollment,Active stay with previous/crosswalked plan as percent of enrollment,23.440191809955984,23.4,0.040191809955985036,0.040191809955985036,0.17175987160677367,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
total,active_stay_pct_enrollment,Active stay with previous/crosswalked plan as percent of enrollment,23.676274801720595,23.4,0.2762748017205965,0.2762748017205965,1.1806615458145149,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,active_switch_pct_enrollment,Active switch as percent of enrollment,23.4098315205747,30.3,-6.890168479425302,6.890168479425302,-22.739829965100007,unweighted_county_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,active_switch_pct_enrollment,Active switch as percent of enrollment,30.229277040734665,30.3,-0.07072295926533556,0.07072295926533556,-0.23340910648625596,Cnsmr_weighted_mean,enrollment,True,Close to Drake anchor under the closest weighting.
total,active_switch_pct_enrollment,Active switch as percent of enrollment,30.21452390334625,30.3,-0.08547609665374978,0.08547609665374978,-0.2820993288902633,Tot_Renrl_weighted_mean,enrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,automatic_pct_reenrollment,Automatic/passive as percent of total reenrollment,33.44954782501701,28.6,4.849547825017005,4.849547825017005,16.956460926632886,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,automatic_pct_reenrollment,Automatic/passive as percent of total reenrollment,28.675195512141272,28.6,0.07519551214127063,0.07519551214127063,0.26292137112332387,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,automatic_pct_reenrollment,Automatic/passive as percent of total reenrollment,28.606639583007286,28.6,0.006639583007284955,0.006639583007284955,0.023215325200297045,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
total,active_pct_reenrollment,Active as percent of total reenrollment,66.550452174983,71.4,-4.849547825017012,4.849547825017012,-6.792083788539233,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,active_pct_reenrollment,Active as percent of total reenrollment,71.32480448785871,71.4,-0.07519551214129194,0.07519551214129194,-0.10531584333514277,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,active_pct_reenrollment,Active as percent of total reenrollment,71.3933604169927,71.4,-0.006639583007299166,0.006639583007299166,-0.009299135864564656,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
total,active_stay_pct_reenrollment,Active stay as percent of total reenrollment,35.779126226943,31.0,4.779126226942999,4.779126226942999,15.41653621594516,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,active_stay_pct_reenrollment,Active stay as percent of total reenrollment,30.967658046219103,31.0,-0.03234195378089666,0.03234195378089666,-0.10432888316418278,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,active_stay_pct_reenrollment,Active stay as percent of total reenrollment,31.18173384094618,31.0,0.18173384094617973,0.18173384094617973,0.5862381966005797,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
total,active_switch_pct_reenrollment,Active switch as percent of total reenrollment,30.812393181136212,40.4,-9.587606818863787,9.587606818863787,-23.73170004669254,unweighted_county_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,active_switch_pct_reenrollment,Active switch as percent of total reenrollment,40.358544609237626,40.4,-0.0414553907623727,0.0414553907623727,-0.10261235337220966,Cnsmr_weighted_mean,reenrollment,False,Alternative weighting retained for diagnosis; not expected to match Drake's weighted table most closely.
total,active_switch_pct_reenrollment,Active switch as percent of total reenrollment,40.21303573497436,40.4,-0.18696426502563668,0.18696426502563668,-0.46278283422187294,Tot_Renrl_weighted_mean,reenrollment,True,Close to Drake anchor under the closest weighting.
