project,dataset_path,variable,rank,value,count_in_profile,profile_basis,profile_rows
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,standard_component_id,3,70893GA0010016,114,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,standard_component_id,4,70893GA0030028,114,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,standard_component_id,5,36239KY1140001,104,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,standard_component_id,6,36239KY1140034,104,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,standard_component_id,7,18558KS0400010,103,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,standard_component_id,8,18558KS0400009,103,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,standard_component_id,9,93078IA0060005,99,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,standard_component_id,10,25896IA0370002,99,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,state,1,FL,1685,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,state,2,GA,1580,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,state,3,KS,1032,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,state,4,MI,1029,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,state,5,IA,917,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,state,6,IL,680,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,state,7,IN,650,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,state,8,KY,574,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,state,9,AR,525,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,state,10,LA,488,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/bronze_plan_county_year_panel.csv,year,1,2021,10000,first_10000_rows,10000
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,transition,1,2021_to_2022,30722,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_year,1,2021,30722,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_year,1,2022,30722,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,state,1,TX,3823,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,state,2,OH,2334,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,state,3,FL,2293,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,state,4,GA,2049,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,state,5,IN,2027,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,state,6,TN,1878,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,state,7,MO,1678,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,state,8,AR,1650,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,state,9,KS,1424,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,state,10,MI,1254,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,county_fips,1,12117,70,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,county_fips,2,12011,62,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,county_fips,3,12095,58,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,county_fips,4,12099,58,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,county_fips,5,12097,58,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,county_fips,6,12069,57,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,county_fips,7,12086,57,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,county_fips,8,12019,56,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,county_fips,9,12031,53,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,county_fips,10,39151,50,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,zip_code,1,0,30722,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id,1,33602TX0770181,177,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id,2,33602TX0460704,177,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id,3,88380VA0720036,129,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id,4,88380VA0720035,129,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id,5,70893GA0030041,114,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id,6,70893GA0010018,114,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id,7,70893GA0010041,114,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id,8,29418TX0140083,110,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id,9,29418TX0140082,110,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id,10,29418TX0140081,110,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_issuer_id,1,29418,2622,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_issuer_id,2,76179,1472,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_issuer_id,3,21663,1071,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_issuer_id,4,70111,1053,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_issuer_id,5,62141,975,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_issuer_id,6,80065,957,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_issuer_id,7,70893,867,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_issuer_id,8,99723,736,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_issuer_id,9,29276,684,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_issuer_id,10,32753,648,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id_raw,1,33602TX0770181,177,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id_raw,2,33602TX0460704,177,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id_raw,3,88380VA0720036,129,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id_raw,4,88380VA0720035,129,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id_raw,5,70893GA0030041,114,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id_raw,6,70893GA0010018,114,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id_raw,7,70893GA0010041,114,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id_raw,8,29418TX0140083,110,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id_raw,9,29418TX0140082,110,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_plan_id_raw,10,29418TX0140081,110,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,previous_metal_level,1,Silver,30722,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id,1,76179IN0130011,276,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id,2,76179IN0110011,276,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id,3,32753MO0950006,243,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id,4,70111TN0110004,243,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id,5,70111TN0120004,243,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id,6,26065SC0380002,230,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id,7,41047OH0010025,228,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id,8,29418TX0140020,220,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id,9,29418TX0160039,220,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id,10,29418TX0150078,220,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_issuer_id,1,29418,2622,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_issuer_id,2,76179,1472,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_issuer_id,3,70111,1053,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_issuer_id,4,21663,1037,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_issuer_id,5,62141,975,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_issuer_id,6,34368,957,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_issuer_id,7,70893,867,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_issuer_id,8,99723,736,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_issuer_id,9,29276,690,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_issuer_id,10,32753,648,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id_raw,1,76179IN0130011,276,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id_raw,2,76179IN0110011,276,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id_raw,3,32753MO0950006,243,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id_raw,4,70111TN0110004,243,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id_raw,5,70111TN0120004,243,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id_raw,6,26065SC0380002,230,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id_raw,7,41047OH0010025,228,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id_raw,8,29418TX0140020,220,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id_raw,9,29418TX0160039,220,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_plan_id_raw,10,29418TX0150078,220,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,current_metal_level,1,Silver,30722,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_level,1,0,19892,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_level,2,1,7038,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_level,3,2,3792,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_level_num,1,0,19892,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_level_num,2,1,7038,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_level_num,3,2,3792,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_reason_or_type,1,0,21544,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_reason_or_type,2,2,6486,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_reason_or_type,3,1,1394,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_reason_or_type,4,6,1126,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_reason_or_type,5,8,97,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_reason_or_type,6,3,75,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,same_issuer_flag,1,True,29552,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,same_issuer_flag,2,False,1170,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,across_issuer_flag,1,False,29552,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,across_issuer_flag,2,True,1170,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_source_file,1,data\raw\exchange_puf\2022\plan-id-crosswalk-puf.zip,30722,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,mapping_quality_flag,1,mapped,30722,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_duplicate_candidate_count,1,1,30722,full_file,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,transition,1,2022_to_2023,43504,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_year,1,2022,43504,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_year,1,2023,43504,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,state,1,GA,5301,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,state,2,TX,4935,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,state,3,OH,2989,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,state,4,FL,2724,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,state,5,NC,2497,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,state,6,TN,2414,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,state,7,NE,2226,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,state,8,MO,2086,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,state,9,IN,1967,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,state,10,AR,1667,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,county_fips,1,12086,100,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,county_fips,2,12011,95,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,county_fips,3,12117,93,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,county_fips,4,48201,85,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,county_fips,5,12099,83,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,county_fips,6,12097,82,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,county_fips,7,12095,82,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,county_fips,8,12069,79,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,county_fips,9,48157,77,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,county_fips,10,48339,77,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,zip_code,1,0,43503,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,zip_code,2,48888,1,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id,1,33602TX0770312,177,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id,2,33602TX0770181,177,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id,3,33602TX0460704,177,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id,4,70893GA0010030,149,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id,5,70893GA0030069,149,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id,6,70893GA0030043,149,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id,7,70893GA0030017,149,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id,8,70893GA0030014,149,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id,9,70893GA0030034,149,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id,10,70893GA0010022,149,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_issuer_id,1,29418,2755,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_issuer_id,2,70893,2287,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_issuer_id,3,76179,1196,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_issuer_id,4,83761,1194,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_issuer_id,5,99723,1176,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_issuer_id,6,57424,1023,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_issuer_id,7,34368,1001,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_issuer_id,8,90714,984,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_issuer_id,9,70111,891,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_issuer_id,10,21663,793,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id_raw,1,33602TX0770312,177,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id_raw,2,33602TX0770181,177,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id_raw,3,33602TX0460704,177,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id_raw,4,70893GA0010030,149,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id_raw,5,70893GA0030069,149,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id_raw,6,70893GA0030043,149,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id_raw,7,70893GA0030017,149,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id_raw,8,70893GA0030014,149,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id_raw,9,70893GA0030034,149,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id_raw,10,70893GA0010022,149,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_metal_level,1,Silver,43504,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id,1,29418TX0160038,1043,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id,2,29418TX0140019,697,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id,3,57424NE0010006,465,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id,4,70111TN0110027,408,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id,5,20305NE0040057,357,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id,6,79975MS0010002,328,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id,7,29418TX0140096,318,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id,8,70893GA0010022,298,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id,9,70893GA0010068,298,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id,10,70893GA0030014,298,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_issuer_id,1,29418,2787,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_issuer_id,2,70893,2317,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_issuer_id,3,83761,1241,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_issuer_id,4,76179,1196,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_issuer_id,5,99723,1179,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_issuer_id,6,70111,1173,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_issuer_id,7,57424,1023,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_issuer_id,8,34368,1011,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_issuer_id,9,90714,984,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_issuer_id,10,62141,917,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id_raw,1,29418TX0160038,1043,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id_raw,2,29418TX0140019,697,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id_raw,3,57424NE0010006,465,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id_raw,4,70111TN0110027,408,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id_raw,5,20305NE0040057,357,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id_raw,6,79975MS0010002,328,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id_raw,7,29418TX0140096,318,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id_raw,8,70893GA0010022,298,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id_raw,9,70893GA0010068,298,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id_raw,10,70893GA0030014,298,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_metal_level,1,Silver,43504,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_level,1,0,23981,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_level,2,1,13594,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_level,3,2,5922,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_level,4,3,7,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_level_num,1,0,23981,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_level_num,2,1,13594,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_level_num,3,2,5922,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_level_num,4,3,7,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_reason_or_type,1,0,25256,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_reason_or_type,2,2,11861,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_reason_or_type,3,8,2595,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_reason_or_type,4,1,2190,full_file,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_reason_or_type,5,6,1518,full_file,43504
