project,dataset_path,variable,dtype,row_count,profile_basis,profile_rows,nonmissing_in_profile,missing_in_profile,unique_in_profile,min,p25,median,p75,max,mean,std,top_value,top_value_count
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,across_issuer_flag,bool,30722,full_file,30722,30722,0,2,0.0,0.0,0.0,0.0,1.0,0.03808345810819608,0.191400890206644,False,29552
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_source_file,object,30722,full_file,30722,30722,0,1,,,,,,,,data\raw\exchange_puf\2022\plan-id-crosswalk-puf.zip,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,mapping_quality_flag,object,30722,full_file,30722,30722,0,1,,,,,,,,mapped,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2021_2022.csv,crosswalk_duplicate_candidate_count,int64,30722,full_file,30722,30722,0,1,1,1.0,1.0,1.0,1,1.0,0.0,1,30722
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,transition,object,43504,full_file,43504,43504,0,1,,,,,,,,2022_to_2023,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_year,int64,43504,full_file,43504,43504,0,1,2022,2022.0,2022.0,2022.0,2022,2022.0,0.0,2022,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_year,int64,43504,full_file,43504,43504,0,1,2023,2023.0,2023.0,2023.0,2023,2023.0,0.0,2023,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,state,object,43504,full_file,43504,43504,0,33,,,,,,,,GA,5301
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,county_fips,int64,43504,full_file,43504,43504,0,2449,1001,17121.0,31017.0,47021.0,56045,30835.442465060685,15015.523039834636,12086,100
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,zip_code,int64,43504,full_file,43504,43504,0,2,0,0.0,0.0,0.0,48888,1.1237587348289813,234.38924256099983,0,43503
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id,object,43504,full_file,43504,43504,0,1938,,,,,,,,33602TX0770312,177
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_issuer_id,int64,43504,full_file,43504,43504,0,213,10091,29418.0,54192.0,76179.0,99969,53943.6805581096,26318.975908324555,29418,2755
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_plan_id_raw,object,43504,full_file,43504,43504,0,1938,,,,,,,,33602TX0770312,177
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,previous_metal_level,object,43504,full_file,43504,43504,0,1,,,,,,,,Silver,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id,object,43504,full_file,43504,43504,0,1433,,,,,,,,29418TX0160038,1043
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_issuer_id,int64,43504,full_file,43504,43504,0,205,10091,29418.0,54172.0,75293.0,99969,53165.72014067672,25794.286642202922,29418,2787
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_plan_id_raw,object,43504,full_file,43504,43504,0,1433,,,,,,,,29418TX0160038,1043
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,current_metal_level,object,43504,full_file,43504,43504,0,1,,,,,,,,Silver,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_level,int64,43504,full_file,43504,43504,0,4,0,0.0,0.0,1.0,3,0.5852105553512321,0.7183086227098519,0,23981
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_level_num,int64,43504,full_file,43504,43504,0,4,0,0.0,0.0,1.0,3,0.5852105553512321,0.7183086227098519,0,23981
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_reason_or_type,int64,43504,full_file,43504,43504,0,7,0,0.0,0.0,2.0,8,1.2910077234277308,2.1437750295165534,0,25256
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,same_issuer_flag,bool,43504,full_file,43504,43504,0,2,0.0,1.0,1.0,1.0,1.0,0.940350312614932,0.23683937922805087,True,40909
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,across_issuer_flag,bool,43504,full_file,43504,43504,0,2,0.0,0.0,0.0,0.0,1.0,0.05964968738506804,0.23683937922805087,False,40909
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_source_file,object,43504,full_file,43504,43504,0,1,,,,,,,,data\raw\exchange_puf\2023\plan-id-crosswalk-puf.zip,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,mapping_quality_flag,object,43504,full_file,43504,43504,0,1,,,,,,,,mapped,43504
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2022_2023.csv,crosswalk_duplicate_candidate_count,int64,43504,full_file,43504,43504,0,2,1,1.0,1.0,1.0,11,1.0002298639205591,0.047944125871584004,1,43503
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,transition,object,47423,full_file,47423,47423,0,1,,,,,,,,2023_to_2024,47423
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,previous_year,int64,47423,full_file,47423,47423,0,1,2023,2023.0,2023.0,2023.0,2023,2023.0,0.0,2023,47423
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,current_year,int64,47423,full_file,47423,47423,0,1,2024,2024.0,2024.0,2024.0,2024,2024.0,0.0,2024,47423
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,state,object,47423,full_file,47423,47423,0,33,,,,,,,,GA,5437
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,county_fips,int64,47423,full_file,47423,47423,0,2449,1001,17134.0,30099.0,47017.0,56045,30740.325053244207,15224.244461480921,12117,96
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,zip_code,int64,47423,full_file,47423,47423,0,6,0,0.0,0.0,0.0,49070,11.27364359066276,740.1624181579392,0,47412
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,previous_plan_id,object,47423,full_file,47423,47423,0,2134,,,,,,,,87226TX0050005,149
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,previous_issuer_id,int64,47423,full_file,47423,47423,0,216,10091,29678.0,49046.0,75293.0,99969,52473.4980916433,26383.948331196396,70893,1858
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,previous_plan_id_raw,object,47423,full_file,47423,47423,0,2134,,,,,,,,87226TX0050005,149
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,previous_metal_level,object,47423,full_file,47423,47423,0,1,,,,,,,,Silver,47423
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,current_plan_id,object,47423,full_file,47423,47423,0,1520,,,,,,,,00000XX0000000,1618
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,current_issuer_id,int64,47423,full_file,47423,47423,0,200,0,29418.0,47840.0,73943.0,99969,50667.984690972735,27533.017961609843,70893,1858
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,current_plan_id_raw,object,47423,full_file,47423,47423,0,1520,,,,,,,,00000XX0000000,1618
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,current_metal_level,object,47423,full_file,47423,47423,0,2,,,,,,,,Silver,45805
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,crosswalk_level,int64,47423,full_file,47423,47423,0,4,0,0.0,0.0,1.0,3,0.44910697340952704,0.663853096513575,0,30604
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,crosswalk_level_num,int64,47423,full_file,47423,47423,0,4,0,0.0,0.0,1.0,3,0.44910697340952704,0.663853096513575,0,30604
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,crosswalk_reason_or_type,int64,47423,full_file,47423,47423,0,8,0,0.0,0.0,2.0,10,1.189022204415579,2.3544268914295383,0,31672
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,same_issuer_flag,bool,47423,full_file,47423,47423,0,2,0.0,1.0,1.0,1.0,1.0,0.9430866878940598,0.23167934489841624,True,44724
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,across_issuer_flag,bool,47423,full_file,47423,47423,0,2,0.0,0.0,0.0,0.0,1.0,0.05691331210594015,0.23167934489841624,False,44724
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,crosswalk_source_file,object,47423,full_file,47423,47423,0,1,,,,,,,,data\raw\exchange_puf\2024\plan-id-crosswalk-puf.zip,47423
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,mapping_quality_flag,object,47423,full_file,47423,47423,0,2,,,,,,,,mapped,45805
aca_zero_premium_turnover,data/intermediate/crosswalk_transition_2023_2024.csv,crosswalk_duplicate_candidate_count,int64,47423,full_file,47423,47423,0,6,1,1.0,1.0,1.0,27,1.002783459502773,0.2265361798605911,1,47412
aca_zero_premium_turnover,data/intermediate/market_controls_county_year.csv,year,int64,9831,full_file,9831,9831,0,4,2021,2021.0,2022.0,2023.0,2024,2022.4540738480318,1.1187395875444828,2021,2617
aca_zero_premium_turnover,data/intermediate/market_controls_county_year.csv,state,object,9831,full_file,9831,9831,0,36,,,,,,,,TX,1016
aca_zero_premium_turnover,data/intermediate/market_controls_county_year.csv,county_fips,int64,9831,full_file,9831,9831,0,2619,1001,18183.0,30065.0,47027.0,56045,31116.1953005798,15344.036488009719,56045,4
aca_zero_premium_turnover,data/intermediate/market_controls_county_year.csv,has_two_silver_plans,bool,9831,full_file,9831,9831,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,9831
aca_zero_premium_turnover,data/intermediate/market_controls_county_year.csv,lowest_silver_premium,float64,9831,full_file,9831,9831,0,1899,287.63,434.58,485.81,556.68,988.67,505.0545315837656,108.04408945710189,520.12,147
aca_zero_premium_turnover,data/intermediate/market_controls_county_year.csv,lowest_silver_ehb_premium,float64,9831,full_file,9831,9831,0,1915,287.63,434.315,485.81,556.545,982.441379,504.851975519581,107.8226982890262,520.12,147
